day,hour,minute,Instance_type,Operating_System,Region,price
0,0.992441009345875,0.00157677422319068,0.0141580036511445,0.00162226712849482,0.026529920890099,0.0126116692119569
0,0.992441009345875,0.00157677422319068,0.0141580036511445,0.00162226712849482,0.026529920890099,0.0126116692119569
0,0.992441009345875,0.00157677422319068,0.0141580036511445,0.00162226712849482,0.026529920890099,0.0126116692119569
0,0.992441009345875,0.00157677422319068,0.0141580036511445,0.00162226712849482,0.026529920890099,0.0126116692119569
0,0.992441009345875,0.00157677422319068,0.0141580036511445,0.00162226712849482,0.026529920890099,0.0126116692119569
0,0.992441009345875,0.00157677422319068,0.0141580036511445,0.00162226712849482,0.026529920890099,0.0126116692119569
0,0.992441009345875,0.00157677422319068,0.0141580036511445,0.00162226712849482,0.026529920890099,0.0126116692119569
0,0.992441009345875,0.00157677422319068,0.0141580036511445,0.00162226712849482,0.026529920890099,0.0126116692119569
0,0.992441009345875,0.00157677422319068,0.0141580036511445,0.00162226712849482,0.026529920890099,0.0126116692119569
0,0.992441009345875,0.00157677422319068,0.0141580036511445,0.00162226712849482,0.026529920890099,0.0126116692119569
0,0.992441009345875,0.00157677422319068,0.0141580036511445,0.00162226712849482,0.026529920890099,0.0126116692119569
0,0.992441009345875,0.00157677422319068,0.0141580036511445,0.00162226712849482,0.026529920890099,0.0126116692119569
0,0.992441009345875,0.00157677422319068,0.0141580036511445,0.00162226712849482,0.026529920890099,0.0126116692119569
0,0.992441009345875,0.00157677422319068,0.0141580036511445,0.00162226712849482,0.026529920890099,0.0126116692119569
0,0.992441009345875,0.00157677422319068,0.0141580036511445,0.00162226712849482,0.026529920890099,0.0126116692119569
0,0.992441009345875,0.00157677422319068,0.0141580036511445,0.00162226712849482,0.026529920890099,0.0126116692119569
0,0.992441009345875,0.00157677422319068,0.0141580036511445,0.00162226712849482,0.026529920890099,0.0126116692119569
0,0.992441009345875,0.00157677422319068,0.0141580036511445,0.00162226712849482,0.026529920890099,0.0126116692119569
0,0.992441009345875,0.00157677422319068,0.0141580036511445,0.00162226712849482,0.026529920890099,0.0126116692119569
0,0.992441009345875,0.00157677422319068,0.0141580036511445,0.00162226712849482,0.026529920890099,0.0126116692119569
0,0.992441009345875,0.00157677422319068,0.0141580036511445,0.00162226712849482,0.026529920890099,0.0126116692119569
0,0.992441009345875,0.00157677422319068,0.0141580036511445,0.00162226712849482,0.026529920890099,0.0126116692119569
0,0.992441009345875,0.00157677422319068,0.0141580036511445,0.00162226712849482,0.026529920890099,0.0126116692119569
0,0.992441009345875,0.00157677422319068,0.0141580036511445,0.00162226712849482,0.026529920890099,0.0126116692119569
0,0.992441009345875,0.00157677422319068,0.0141580036511445,0.00162226712849482,0.026529920890099,0.0126116692119569
0,0.992441009345875,0.00157677422319068,0.0141580036511445,0.00162226712849482,0.026529920890099,0.0126116692119569
0,0.992441009345875,0.00157677422319068,0.0141580036511445,0.00162226712849482,0.026529920890099,0.0126116692119569
0,0.992441009345875,0.00157677422319068,0.0141580036511445,0.00162226712849482,0.026529920890099,0.0126116692119569
0,0.992441009345875,0.00157677422319068,0.0141580036511445,0.00162226712849482,0.026529920890099,0.0126116692119569
0,0.992441009345875,0.00157677422319068,0.0141580036511445,0.00162226712849482,0.026529920890099,0.0126116692119569
0,0.992441009345875,0.00157677422319068,0.0141580036511445,0.00162226712849482,0.026529920890099,0.0126116692119569
0,0.992441009345875,0.00157677422319068,0.0141580036511445,0.00162226712849482,0.026529920890099,0.0126116692119569
0,0.992441009345875,0.00157677422319068,0.0141580036511445,0.00162226712849482,0.026529920890099,0.0126116692119569
0,0.992441009345875,0.00157677422319068,0.0141580036511445,0.00162226712849482,0.026529920890099,0.0126116692119569
0,0.992441009345875,0.00157677422319068,0.0141580036511445,0.00162226712849482,0.026529920890099,0.0126116692119569
0,0.992441009345875,0.00157677422319068,0.0141580036511445,0.00162226712849482,0.026529920890099,0.0126116692119569
0,0.992441009345875,0.00157677422319068,0.0141580036511445,0.00162226712849482,0.026529920890099,0.0126116692119569
0,0.992441009345875,0.00157677422319068,0.0141580036511445,0.00162226712849482,0.026529920890099,0.0126116692119569
0,0.992441009345875,0.00157677422319068,0.0141580036511445,0.00162226712849482,0.026529920890099,0.0126116692119569
0,0.992441009345875,0.00157677422319068,0.0141580036511445,0.00162226712849482,0.026529920890099,0.0126116692119569
0,0.992441009345875,0.00157677422319068,0.0141580036511445,0.00162226712849482,0.026529920890099,0.0126116692119569
0,0.992441009345875,0.00157677422319068,0.0141580036511445,0.00162226712849482,0.026529920890099,0.0126116692119569
0,0.992441009345875,0.00157677422319068,0.0141580036511445,0.00162226712849482,0.026529920890099,0.0126116692119569
0,0.992441009345875,0.00157677422319068,0.0141580036511445,0.00162226712849482,0.026529920890099,0.0126116692119569
0,0.992441009345875,0.00157677422319068,0.0141580036511445,0.00162226712849482,0.026529920890099,0.0126116692119569
0,0.992441009345875,0.00157677422319068,0.0141580036511445,0.00162226712849482,0.026529920890099,0.0126116692119569
0,0.992441009345875,0.00157677422319068,0.0141580036511445,0.00162226712849482,0.026529920890099,0.0126116692119569
0,0.992441009345875,0.00157677422319068,0.0141580036511445,0.00162226712849482,0.026529920890099,0.0126116692119569
0,0.992441009345875,0.00157677422319068,0.0141580036511445,0.00162226712849482,0.026529920890099,0.0126116692119569
0,0.992441009345875,0.00157677422319068,0.0141580036511445,0.00162226712849482,0.026529920890099,0.0126116692119569
0,0.992441009345875,0.00157677422319068,0.0141580036511445,0.00162226712849482,0.026529920890099,0.0126116692119569
0,0.992441009345875,0.00157677422319068,0.0141580036511445,0.00162226712849482,0.026529920890099,0.0126116692119569
0,0.992441009345875,0.00157677422319068,0.0141580036511445,0.00162226712849482,0.026529920890099,0.0126116692119569
